,Suspended Matter
2020-06-16,0.5438250153566339
2020-06-17,0.5079387635664091
2020-06-18,0.6348195648175031
2020-06-19,0.49723462739916285
2020-06-20,0.6044924015827579
2020-06-21,0.46559256433686097
2020-06-22,0.569171868054247
2020-06-23,0.6161126308821534
2020-06-24,0.6364732930137449
2020-06-25,0.4663666558745952
2020-06-26,0.6239235606742598
2020-06-27,0.6459686774393066
2020-06-28,0.5328802721539773
2020-06-29,0.47057405796910085
2020-06-30,0.49806594868351367
2020-06-30,0.541606450444392
2020-07-01,0.680228309546865
2020-07-02,0.5502383247324448
2020-07-03,0.5095695341266356
2020-07-04,0.5941125462602671
2020-07-04,
2020-07-05,0.5856031672320889
2020-07-07,0.51774960368465
2020-07-08,0.6211234323077184
2020-07-08,0.6180976255176095
2020-07-09,0.6302294257225833
