,dom
2020-07-12,0.5867383684273331
2020-07-13,0.5930963905099315
2020-07-13,0.5840828657101423
2020-07-14,0.5671102860058465
2020-07-16,0.5874042268061122
2020-07-17,0.5581228451080927
2020-07-17,0.6120896982304775
2020-07-18,0.6235574421521447
2020-07-19,0.5001772589891009
2020-07-20,
2020-07-21,0.5900924598813667
2020-07-21,0.5534899877300267
2020-07-22,0.5948181027921293
2020-07-23,
2020-07-24,0.5807164462032527
2020-07-25,0.5324893635955686
2020-07-26,0.5696572867759061
2020-07-27,0.5628622618279382
2020-07-28,0.5644590172395444
2020-07-29,0.5148461191348895
2020-07-30,0.562824890564953
2020-07-31,0.5545057727532845
2020-08-01,0.5525894971393625
2020-08-02,0.5784703128618843
2020-08-03,0.5517830077050463
2020-08-04,0.5284354341545644
2020-08-05,0.5313485107333716
2020-08-05,0.568012320195368
2020-08-06,0.6120905056809269
2020-08-08,0.5599818113913502
2020-08-09,0.5730913331187883
2020-08-09,0.5861813072729518
2020-08-10,0.5792422502418907
2020-08-12,0.5782648946210678
2020-08-13,0.5940364410391072
2020-08-13,0.5461223900931277
2020-08-14,0.5720257583500519
2020-08-15,0.5029897771899468
2020-08-16,0.5999178494661399
2020-08-17,0.5706999128454039
2020-08-17,0.567132319566096
2020-08-18,0.5837234367951999
2020-08-19,
2020-08-20,0.6606975802554229
2020-08-21,0.5520763049204115
2020-08-22,0.6058499258446808
2020-08-23,0.5871786008730102
2020-08-24,0.6188810577602811
2020-08-25,0.5828970342380374
2020-08-26,0.6100779104106713
2020-08-27,0.5180352290903323
2020-08-28,0.5814478527829163
2020-08-29,0.5415488935190165
2020-08-30,0.5890362715952129
2020-08-31,0.5474438412414404
2020-09-01,0.49447827185618526
2020-09-01,0.5796028242953827
2020-09-02,0.5723682320416504
2020-09-04,0.5305777517223034
2020-09-05,0.5955848339571673
2020-09-05,0.605786421647233
2020-09-06,0.5776144799007051
2020-09-08,0.5260367844860003
2020-09-09,0.5509478887187319
2020-09-09,0.5720170488588242
2020-09-10,0.5759526299578501
2020-09-11,0.5113976568121119
2020-09-12,
2020-09-13,0.5751720931725436
2020-09-13,0.5763791456252718
2020-09-14,0.5392175937305855
2020-09-15,
2020-09-16,0.5679092049459423
2020-09-17,0.5541184188582069
2020-09-18,0.5536018046529371
2020-09-19,0.49743017296304354
2020-09-20,0.5683788373616577
2020-09-21,0.5422011566555385
2020-09-22,0.5664506218670236
2020-09-23,0.5438917447093354
2020-09-24,0.596438850813927
2020-09-25,0.5813049032378754
2020-09-26,0.5836740925894345
2020-09-27,0.5788798328214781
2020-09-28,0.5732418898674094
2020-09-28,0.5912918834275354
2020-09-29,0.623085601157775
2020-10-01,0.5573948724271222
2020-10-02,0.5861194541632833
2020-10-02,0.5391926685944582
2020-10-03,0.5846981014329958
2020-10-05,0.45256063009440833
2020-10-06,0.5506815116648036
2020-10-06,0.5253377830051026
2020-10-07,0.5726771021101575
2020-10-08,0.43757241070776054
2020-10-09,
2020-10-10,0.5047808014445144
2020-10-10,0.5129811922837901
2020-10-11,0.571440623760277
2020-10-12,
2020-10-13,0.579119425407658
2020-10-14,0.4829458575691805
2020-10-15,0.5306410762970946
2020-10-16,0.49101985879828236
2020-10-17,0.5329602519269597
2020-10-18,0.46191416625710385
2020-10-19,0.5351107991744675
2020-10-20,0.4826596209764315
2020-10-21,0.538422236935087
2020-10-22,0.46033506412266745
2020-10-23,0.5145017621408208
2020-10-24,0.46545170431460836
2020-10-25,0.4699070503344525
2020-10-25,0.5455460528241023
2020-10-26,0.5851855059048848
2020-10-28,0.47244182448411953
2020-10-29,0.5535998942875975
2020-10-29,0.5250436836947239
2020-10-30,0.5763124754069213
2020-11-01,0.45981591725727683
2020-11-02,0.5388745846039524
2020-11-02,0.5274319128873958
2020-11-03,0.5503887529968059
2020-11-04,0.447889908971961
2020-11-05,
2020-11-06,0.5196213740341287
2020-11-06,0.5171121408624545
2020-11-07,0.5246217796668642
2020-11-08,
2020-11-09,0.5655633819760064
2020-11-10,0.47672663256910436
2020-11-11,0.5588043868986863
2020-11-12,0.5086113781545888
2020-11-13,0.5859505411790555
2020-11-14,0.4990696418077986
2020-11-15,0.5194392731397264
2020-11-16,0.4938661348379281
2020-11-17,0.5297983949485758
2020-11-18,0.45871403321652243
2020-11-19,0.5131978699907875
2020-11-20,0.4987796596198441
2020-11-21,0.536038364449352
2020-11-21,0.5860776402246936
2020-11-22,0.5618503303151863
2020-11-24,0.4576002395167108
2020-11-25,0.5344998592490918
2020-11-25,0.5312895201317647
2020-11-26,0.5665213275266289
2020-11-28,0.4285387709525476
2020-11-29,0.516788097445816
2020-11-29,0.5045197434905373
2020-11-30,0.5693197959054846
2020-12-01,0.42001911895039845
2020-12-02,
2020-12-03,0.46601984257360485
2020-12-03,0.48837854862630237
2020-12-04,0.5328388470175417
2020-12-05,
2020-12-06,0.5669401237530428
2020-12-07,0.47342368218482805
2020-12-07,0.46001021462378217
2020-12-08,0.5228680126962895
2020-12-09,
2020-12-10,0.6844695542973972
2020-12-11,0.5925478299575516
2020-12-12,0.6145014227004086
2020-12-13,0.618389837242638
2020-12-14,0.44838372613014443
2020-12-14,0.5667768505536828
2020-12-15,
2020-12-16,0.4821918156456396
2020-12-17,0.439156614149487
2020-12-18,0.56205767960174
2020-12-18,0.5259342845163422
2020-12-19,0.5826843461198568
2020-12-20,0.4867344777132195
2020-12-21,0.44786242270345034
2020-12-22,0.6470611910685884
2020-12-22,
2020-12-23,0.5535899561926718
2020-12-25,0.5207477940677401
2020-12-26,0.4683012519844577
2020-12-26,0.4944393679481079
2020-12-27,0.5482995141195232
2020-12-28,0.4067908595131383
2020-12-29,
2020-12-30,0.4562307320661595
2020-12-30,0.4749311596713888
2020-12-31,0.519345581183602
2021-01-01,
2021-01-02,0.5618036605620186
2021-01-03,0.4394024954225443
2021-01-03,0.4970225421760434
2021-01-04,0.6154439624993437
2021-01-05,
2021-01-06,0.5832658095931029
2021-01-07,0.5017220530206019
2021-01-08,0.5127932863266159
2021-01-09,0.6019824519116009
2021-01-10,0.471550588389725
2021-01-10,0.42382112509558645
2021-01-11,
2021-01-12,0.49903416337073037
2021-01-13,0.4473222723608214
2021-01-14,0.42393195899067143
2021-01-14,0.5266288208649037
2021-01-15,0.6234924714264967
2021-01-16,0.637934992334683
2021-01-17,0.5667739581820997
2021-01-18,0.6547175819462466
2021-01-18,
2021-01-19,0.6609353066149883
2021-01-21,0.5784232167893
2021-01-22,0.6137493882738382
2021-01-22,0.518294600051571
2021-01-23,0.6713563731387457
2021-01-24,0.5613445773522594
2021-01-25,
2021-01-26,0.6108388186869785
2021-01-26,0.6320237044127498
2021-01-27,0.6269394440325372
2021-01-28,
2021-01-29,0.6058630167732784
2021-01-30,0.6170847726298206
2021-01-30,0.6113246680221962
2021-01-31,0.5672395680188131
2021-02-01,
2021-02-02,0.6545500881738968
2021-02-03,0.5080140003228779
2021-02-04,0.5240805453457594
2021-02-05,0.4452960419321343
2021-02-06,0.5101859074917288
2021-02-06,0.41219414821795236
2021-02-07,
2021-02-08,0.4691949412964267
2021-02-09,0.5990011176390732
2021-02-10,0.41195910714538586
2021-02-10,0.5064935299149964
2021-02-11,0.5422453640323077
2021-02-12,0.46909819631816585
2021-02-13,0.42021244095634885
2021-02-14,0.4953447274733759
2021-02-14,
2021-02-15,0.5420406169170113
2021-02-17,0.40607525597981076
2021-02-18,0.4627046385493636
2021-02-18,0.521874137988823
2021-02-19,0.5274328595525928
2021-02-20,0.4058338754853601
2021-02-21,
2021-02-22,0.5237229117604999
2021-02-22,0.47886616446990254
2021-02-23,0.5262918767867539
2021-02-24,
2021-02-25,0.5542324531348454
2021-02-26,0.5005581287211747
2021-02-26,0.4465722977730748
2021-02-27,0.5483015079618875
2021-02-28,
2021-03-01,0.5939138465232682
2021-03-02,0.4767550806008318
2021-03-03,0.5627956513369169
2021-03-04,0.525042296469616
2021-03-05,0.5607897988001571
2021-03-06,0.46478910672923274
2021-03-07,0.5512840967093967
2021-03-08,0.4990217962986154
2021-03-09,0.4525747618204391
2021-03-09,0.5524974810791496
2021-03-10,0.5951428610640613
2021-03-11,0.5249585179274382
2021-03-12,0.4816514201332656
2021-03-13,
2021-03-13,0.5526477764066507
2021-03-14,0.6157695084378134
2021-03-16,0.5963907734510767
2021-03-17,0.5719332009838581
2021-03-17,0.5185946565223968
2021-03-18,0.63278822290358
2021-03-19,0.5088445457283981
2021-03-20,
2021-03-21,0.6199057107109723
2021-03-21,0.5448115226076413
2021-03-22,0.5951040482945085
2021-03-23,
2021-03-24,0.6136695972791995
2021-03-25,0.5306594761238643
2021-03-25,0.53797346923929
2021-03-26,0.6127322743149096
2021-03-27,
2021-03-28,0.6365033715726017
2021-03-29,0.5367108379356546
2021-03-30,0.5779528824716763
2021-03-31,0.5545391764006117
2021-04-01,0.5294468965240421
2021-04-01,0.6553358377849456
2021-04-02,
2021-04-03,0.598228898275696
2021-04-04,0.5506810630346652
2021-04-05,0.6272543834104997
2021-04-05,0.5075904488729878
2021-04-06,0.6435953172967527
2021-04-07,0.5649805821767867
2021-04-08,0.5200412195217557
2021-04-09,
2021-04-09,0.5952168945304331
2021-04-10,0.6172743956649589
2021-04-12,0.5970510906081635
2021-04-13,0.5810378724027551
2021-04-13,0.5620483662078165
2021-04-14,0.6326601597575134
2021-04-15,0.509918333500263
2021-04-16,
2021-04-17,0.5752866491962361
2021-04-17,0.5642665766632615
2021-04-18,0.6157628497593821
2021-04-19,
2021-04-20,0.7061331059853933
2021-04-21,0.6089765056588836
2021-04-21,0.5414822458057148
2021-04-22,0.5981717116412878
2021-04-23,
2021-04-24,0.6245406186844049
2021-04-25,0.5957845508759587
2021-04-26,0.5964811197403265
2021-04-27,0.5935637098537211
2021-04-28,0.5167607241315056
2021-04-28,0.6038093827876506
2021-04-29,
2021-04-30,0.5827222402103834
2021-05-01,0.5366126248586377
2021-05-02,0.6106225416824081
2021-05-02,0.5173757365351879
2021-05-03,0.6113583722895641
2021-05-04,0.5634420820397555
2021-05-05,0.5117798481742774
2021-05-06,0.5766029431279002
2021-05-06,
2021-05-07,0.6623469271629965
2021-05-09,0.5171470952553424
2021-05-10,0.5496071813484698
2021-05-10,0.5923800389725459
2021-05-11,0.6155818071636807
2021-05-12,0.5029203403259406
2021-05-13,
2021-05-14,0.5782557255115836
2021-05-14,0.6276768681199301
2021-05-15,0.5824660904962594
2021-05-16,
2021-05-17,0.6779580195282742
2021-05-18,0.5549601114236219
2021-05-18,0.5341102015893086
2021-05-19,0.5976793899342195
2021-05-20,
2021-05-21,0.6255580870010738
2021-05-22,0.5913285932889863
2021-05-23,0.5423356440492219
2021-05-24,0.6098208950350675
2021-05-25,0.48111292098224184
2021-05-25,0.6042606990098776
2021-05-26,
2021-05-27,0.6292960191988715
2021-05-28,0.613967121795053
2021-05-29,0.6161599505826707
2021-05-29,0.5982143190974554
2021-05-30,0.6414403380720392
2021-05-31,0.6065913023676822
2021-06-01,0.6241701562695657
2021-06-02,0.5750355943151536
2021-06-02,
2021-06-03,0.7211263751679049
2021-06-05,0.49214092908488566
2021-06-06,0.6011362553368349
2021-06-06,0.5684176685116238
2021-06-07,0.6736003869448837
2021-06-08,0.47605845998858626
2021-06-09,
2021-06-10,0.5596989486817443
2021-06-10,0.5411735174940778
2021-06-11,0.6010597872989734
2021-06-12,
2021-06-13,0.6347138066572137
2021-06-14,0.5985608211106728
2021-06-14,0.5792471010768027
2021-06-15,0.603254796166417
2021-06-16,
2021-06-17,0.615601480148252
2021-06-18,0.6075300764656747
2021-06-19,0.609558880316381
2021-06-20,0.5659868045504105
2021-06-21,0.6104182666233374
2021-06-21,0.616258410409928
2021-06-22,
2021-06-23,0.6286894225006419
2021-06-24,0.61611593139664
2021-06-25,0.5774031403445816
2021-06-25,0.5568742773535932
2021-06-26,0.593072717506193
2021-06-27,0.618281267220316
2021-06-28,0.5295899598944118
2021-06-29,
2021-06-29,0.6052890326255472
2021-06-30,0.6120817030815214
2021-07-02,0.6044781523445997
2021-07-03,0.5839216259603542
2021-07-03,0.6223221846284661
2021-07-04,0.6641769981152619
2021-07-05,0.6108044333549705
2021-07-06,
2021-07-07,0.5194154693264234
2021-07-07,0.568687333608676
2021-07-08,0.5922157801067627
2021-07-09,
2021-07-10,0.6125101988422129
2021-07-11,0.5379424455505182
2021-07-11,0.6135158849186675
2021-07-12,0.5702948282045556
2021-07-13,
2021-07-14,0.6433469005310031
2021-07-15,0.5521610065201911
2021-07-16,0.575301616786142
2021-07-17,0.582500124117623
2021-07-18,0.6278216513003078
2021-07-18,0.478949691541864
2021-07-19,
2021-07-20,0.6121450427243212
2021-07-21,0.5607110822259542
2021-07-22,0.5501902140203617
2021-07-22,0.5997790346748988
2021-07-23,0.6042560175973758
2021-07-24,0.556982603523724
2021-07-25,0.5264818534695754
2021-07-26,
2021-07-26,0.5755877792717037
2021-07-27,0.5995009452105836
2021-07-29,0.48924466468777905
2021-07-30,0.7366359862105938
2021-07-30,0.6156151654604957
2021-07-31,0.5737424035019705
2021-08-01,0.5593699167172693
2021-08-02,
2021-08-03,0.6056486723947708
2021-08-03,0.5908336914091643
2021-08-04,0.6013878743958917
2021-08-05,
2021-08-06,0.6331558177410219
2021-08-07,0.5866508268821053
2021-08-07,0.6231527582537444
2021-08-08,0.6035679219764174
2021-08-09,
2021-08-10,0.6030125814078925
2021-08-11,0.5884313459560845
2021-08-12,0.5577843955928681
2021-08-13,0.5999781097523773
2021-08-14,0.6049015455287431
2021-08-14,0.6167701433994608
2021-08-15,
2021-08-16,0.5722597348754757
2021-08-17,0.5275276898078441
2021-08-18,0.487730180002972
2021-08-18,0.5715499368399681
2021-08-19,0.6356133168722317
2021-08-20,0.6190011179090107
2021-08-21,0.6053550237265699
2021-08-22,0.6004750987027263
2021-08-22,
2021-08-23,0.6284025573284662
2021-08-25,0.4629132870098953
2021-08-26,0.6259245913586614
2021-08-26,0.5302799250242441
2021-08-27,0.6245497929656734
2021-08-28,0.6084428036286763
2021-08-29,
2021-08-30,0.6149354449534898
2021-08-30,0.5981232041137474
2021-08-31,0.6052329864866066
2021-09-01,
2021-09-02,0.7337180999492325
2021-09-03,0.5947397236546325
2021-09-03,0.5221859009236115
2021-09-04,0.5864659929656748
2021-09-05,
2021-09-06,0.5832459207414713
2021-09-07,0.4570174696007838
2021-09-08,0.5920338382778033
2021-09-09,0.5019482807937357
2021-09-10,0.597023243292668
2021-09-10,0.4697262825949702
2021-09-11,
2021-09-12,0.5351329298913584
2021-09-13,0.4936389291472723
2021-09-14,0.6072023265024442
2021-09-14,0.44124459405311073
2021-09-15,0.6313394626687127
2021-09-16,0.6224661057162467
2021-09-17,0.6192438984320423
2021-09-18,
2021-09-18,0.6182911667647433
2021-09-19,0.5758898446474574
2021-09-21,0.6021731492786876
2021-09-23,0.5086077613049397
2021-09-24,0.5470995314742089
2021-09-25,
2021-09-26,0.5349582748399156
2021-09-26,0.5565609571594228
2021-09-27,0.5696951532961498
2021-09-28,
2021-09-29,0.6598179648602276
2021-09-30,0.5807596144303334
2021-09-30,0.5361891677301086
2021-10-01,0.5971601531856575
2021-10-02,
2021-10-03,0.6173861555761714
2021-10-04,0.6234905616045263
2021-10-05,0.5240943774775184
2021-10-06,0.619701319666755
2021-10-07,0.5188039152436895
2021-10-07,0.5595697426400198
2021-10-08,
2021-10-09,0.4954720591007087
2021-10-10,0.4646585394814526
2021-10-11,0.4216634012539708
2021-10-14,0.5238693009847869
2021-10-15,0.5382153225821023
2021-10-19,0.5175006028837322
2021-10-19,0.5576995807077427
2021-10-20,0.6032418417720494
2021-10-23,0.6011027660370645
2021-10-23,0.5908649964916783
2021-10-24,0.5657333449998257
2021-10-25,
2021-10-27,0.5230588571122557
2021-10-28,0.4745122269140077
2021-10-29,
2021-10-30,0.5958154681201158
2021-10-31,0.45892356945880397
2021-11-01,0.5214753382023644
2021-11-02,0.48324247045883195
2021-11-03,0.5538774480832641
2021-11-03,0.42319755138763876
2021-11-04,
2021-11-05,0.4948060294616199
2021-11-06,0.4476693532807083
2021-11-07,0.44370539954786514
2021-11-07,0.5365278982781206
2021-11-08,0.5662914415987703
2021-11-09,0.4890619114864612
2021-11-10,0.43914236691444647
2021-11-11,0.5340122028203219
2021-11-11,
2021-11-12,0.5831374748990685
2021-11-14,0.41651607988512274
2021-11-15,0.47374739857337406
2021-11-15,0.4992693951598894
2021-11-16,0.5551982777906315
2021-11-17,0.40556635932149304
2021-11-18,
2021-11-19,0.4857298238188415
2021-11-19,0.4573792409847873
2021-11-20,0.5311000846156276
2021-11-21,
2021-11-22,0.5667339811913203
2021-11-23,0.47375690074830373
2021-11-23,0.56619410354055
2021-11-24,0.5262004581094285
2021-11-25,
2021-11-26,0.5426255164326849
2021-11-27,0.4356733655992657
2021-11-28,0.5016795230075465
2021-11-29,0.4600921133203591
2021-11-30,0.425714498053794
2021-11-30,0.5191000624657363
2021-12-01,
2021-12-02,0.49499523100774306
2021-12-03,0.4434971564267538
2021-12-04,0.43508206031702473
2021-12-04,0.5349447008536232
2021-12-05,0.5772585747130632
2021-12-06,0.487623816623764
2021-12-07,0.44634753964052915
2021-12-08,0.5089527122617368
2021-12-08,
2021-12-09,0.5720515123442401
2021-12-11,0.4216713645450118
2021-12-12,0.46458917680531775
2021-12-12,0.4927426463269748
2021-12-13,0.5442998930787453
2021-12-14,0.4075534925975499
2021-12-15,
2021-12-16,0.48981787528242404
2021-12-16,0.4518208898415277
2021-12-17,0.5432296478152554
2021-12-18,
2021-12-19,0.5575344053512095
2021-12-20,0.43940918724636235
2021-12-20,0.48222587089073915
2021-12-21,0.5181821437138908
2021-12-22,
2021-12-23,0.5415873210833483
2021-12-24,0.4913663617443581
2021-12-25,0.5064887977730808
2021-12-26,0.4957633652796384
2021-12-27,0.5332537809510414
2021-12-27,0.42507555290685783
2021-12-28,
2021-12-29,0.4766677892958979
2021-12-30,0.4393791740173014
