,dom
2021-01-02,0.5099165303966828
2021-01-03,
2021-01-04,0.4893201300214981
2021-01-05,0.4289448944506059
2021-01-06,
2021-01-06,0.5540451181254046
2021-01-07,0.6157946085634539
2021-01-08,0.47382960202842517
2021-01-09,0.608555366252731
2021-01-10,
2021-01-10,0.5555647796963559
2021-01-11,0.5633392918231948
2021-01-12,0.40049406770285567
2021-01-13,
2021-01-14,0.4816806447767316
2021-01-14,0.47367156178851594
2021-01-15,0.45960238828894434
2021-01-16,0.5215710535472599
2021-01-17,0.6626594840260505
2021-01-18,0.6073009172969067
2021-01-18,0.6409166349237496
2021-01-19,0.6273481620151421
2021-01-20,
2021-01-21,0.5506831692083868
2021-01-22,0.47123469422775677
2021-01-22,0.4264915863826654
2021-01-23,0.6343037096783822
2021-01-24,
2021-01-25,0.6602588511071016
2021-01-26,0.5733091336143471
2021-01-27,0.6382560158188113
2021-01-28,0.6318315974284203
2021-01-29,0.5683561688232514
2021-01-29,0.6448970811102581
2021-01-30,
2021-01-31,0.5902664330468481
2021-02-01,0.6103050042009701
2021-02-02,0.4916506436096191
2021-02-02,0.39878859890721047
2021-02-03,0.5467707810337001
2021-02-04,0.48420134997079844
2021-02-05,0.4036774656194873
2021-02-06,0.5635741072689432
2021-02-06,
2021-02-07,0.5006034772809943
2021-02-08,0.37693292173219284
2021-02-09,
2021-02-10,0.4647872551912282
2021-02-10,0.4700511805202173
2021-02-11,0.5048780090033231
2021-02-12,0.3672214109836409
2021-02-13,0.5143372531012014
2021-02-14,0.45011632231927345
2021-02-14,0.4547664012623818
2021-02-15,0.5063278988892812
2021-02-16,
2021-02-17,0.571294477796872
2021-02-18,0.4504668986401264
2021-02-18,0.4860303632640991
2021-02-19,0.4898888511181497
2021-02-20,
2021-02-21,0.523900193749621
2021-02-22,0.4326517789477092
2021-02-23,0.49648023734745
2021-02-24,0.4523603766526056
2021-02-25,0.5524860352071195
2021-02-25,0.4366287312681005
2021-02-26,
2021-02-27,0.5301024732846951
2021-02-28,0.4427013132693762
2021-03-01,0.52135115543213
2021-03-01,
2021-03-02,0.6216312855637107
2021-03-03,0.5393937270186084
2021-03-04,0.44191714917994607
2021-03-05,0.5477912287337651
2021-03-06,
2021-03-07,0.4316842766412605
2021-03-08,
2021-03-09,0.5281176328258697
2021-03-09,0.5165892753987462
2021-03-10,0.5830361479619989
2021-03-11,0.4209023329433101
2021-03-12,0.5972819258216127
2021-03-13,0.49736970250236634
2021-03-13,0.5105336135851978
2021-03-14,0.5960119086039191
2021-03-15,
2021-03-16,0.6027609054422407
2021-03-17,0.48940470025641725
2021-03-17,0.5472397703426062
2021-03-18,0.5618192277994533
2021-03-19,
2021-03-20,0.6176891654856459
2021-03-21,0.5142497630722432
2021-03-22,0.5681672560405266
2021-03-23,0.5603798468192936
2021-03-24,0.571317266157153
2021-03-24,0.4993652869932979
2021-03-25,
2021-03-26,0.5780842832153186
2021-03-27,0.6195491151085262
2021-03-28,0.5903345808575207
2021-03-28,
2021-03-29,0.6054122307277494
2021-03-30,0.5640300009155186
2021-03-31,0.49035427804789916
2021-04-01,0.5939817730507877
2021-04-01,
2021-04-02,0.6545134308636403
2021-04-03,0.5249715131839238
2021-04-04,
2021-04-05,0.5831632118765602
2021-04-05,0.5791248768894449
2021-04-06,0.625863769053473
2021-04-07,0.5026754116995343
2021-04-08,0.6461262492698883
2021-04-09,0.6040577233494772
2021-04-09,0.5629050042118648
2021-04-10,0.6220821540020025
2021-04-11,
2021-04-12,0.6230355877272323
2021-04-13,0.5368360450844661
2021-04-13,0.6181139427645601
2021-04-14,0.638742141226942
2021-04-15,
2021-04-16,0.6274298445002794
2021-04-17,0.5414412935388275
2021-04-18,0.5975731292840338
2021-04-19,0.5849875268292074
2021-04-20,0.5155817482319842
2021-04-20,0.643864834285741
2021-04-21,
2021-04-22,0.5808987593113152
2021-04-23,0.601540173593969
2021-04-24,0.6381758991516748
2021-04-24,
2021-04-25,0.6829437769254519
2021-04-26,0.6107872936298863
2021-04-27,0.5719757460407001
2021-04-28,
2021-04-28,0.6134814106477681
2021-04-29,0.6409651830507148
2021-04-30,0.538585902580644
2021-05-01,
2021-05-02,0.5823723896847665
2021-05-02,0.5865246222645945
2021-05-03,0.5678993446199038
2021-05-04,0.5155844348768029
2021-05-05,0.6158328690823022
2021-05-06,0.6687848584631255
2021-05-06,0.6005578862309751
2021-05-07,0.6383062353961876
2021-05-08,
2021-05-09,0.6656863377881941
2021-05-10,0.6014289443678834
2021-05-10,0.5838163962687454
2021-05-11,0.6271565095621942
2021-05-12,
2021-05-13,0.6089850041952427
2021-05-14,0.6001943617467139
2021-05-15,0.6530061965784073
2021-05-16,0.6076007137131527
2021-05-17,0.5789757125195535
2021-05-17,0.6251938874274191
2021-05-18,
2021-05-19,0.6300026183693745
2021-05-20,0.6313794923665104
2021-05-21,0.6296310142450864
2021-05-21,
2021-05-22,0.6380681948707388
2021-05-23,0.5990033995324026
2021-05-24,0.5195354396135116
2021-05-25,0.6213580334113973
2021-05-25,
2021-05-26,0.6342362478841587
2021-05-27,0.5543810409710821
2021-05-28,
2021-05-29,0.5674870562795024
2021-05-29,0.618006537176623
2021-05-30,0.6337104384104445
2021-05-31,0.6049264062449297
2021-06-01,0.6150946060965511
2021-06-02,0.6402855848390422
2021-06-02,0.6432574503989199
2021-06-03,0.5782058413236337
2021-06-04,
2021-06-05,0.6279766989362771
2021-06-06,0.5935455545620285
2021-06-06,0.5503103646748192
2021-06-07,0.6009290660385449
2021-06-08,
2021-06-09,0.5929187753554308
2021-06-10,0.527036523952689
2021-06-11,0.5959323934848838
2021-06-12,0.6038176777520291
2021-06-13,0.6072512560947663
2021-06-13,0.6320244915574702
2021-06-14,
2021-06-15,0.62301577253399
2021-06-16,0.6104323613932346
2021-06-17,
2021-06-17,0.6174382008950092
2021-06-18,0.8444438326953875
2021-06-19,0.6232700489274888
2021-06-20,0.6184313525216528
2021-06-21,
2021-06-21,0.5938977287089278
2021-06-22,0.5408178327549741
2021-06-23,0.4968678311119043
2021-06-24,
2021-06-25,0.5690654185024601
2021-06-25,0.5682915577747321
2021-06-26,0.576611292888071
2021-06-27,0.5709806562569508
2021-06-28,0.5452487118738307
2021-06-29,0.5122475632896107
2021-06-29,0.632193753621224
2021-06-30,0.5252618102497036
2021-07-01,
2021-07-02,0.6263237297989872
2021-07-03,0.6044755327811198
2021-07-03,0.5939971932661678
2021-07-04,0.5865446565946362
2021-07-05,
2021-07-06,0.6568092101398294
2021-07-07,0.6203719095709667
2021-07-08,0.5673644022486217
2021-07-09,0.5509901823373362
2021-07-10,0.6146468391895245
2021-07-10,0.5936877744725586
2021-07-11,
2021-07-12,0.5546344224017368
2021-07-13,0.5604016139277052
2021-07-14,
2021-07-14,0.6414321716297519
2021-07-15,0.7235578057288925
2021-07-16,0.6025929635064551
2021-07-17,0.5341816655055317
2021-07-18,0.6133686909209951
2021-07-18,
2021-07-19,0.6127123795993644
2021-07-20,0.6508368212844942
2021-07-21,
2021-07-22,0.5453814714779679
2021-07-22,0.652441040827709
2021-07-23,0.6292795253214335
2021-07-24,0.5888741613883096
2021-07-25,0.6205077378182977
2021-07-26,0.5586353711209077
2021-07-26,0.5568471598161141
2021-07-27,0.5951340938011682
2021-07-28,
2021-07-29,0.6613222010811859
2021-07-30,0.6102032507899802
2021-07-30,0.6015109276234923
2021-07-31,0.5942118133423436
2021-08-01,
2021-08-02,0.6143906786518968
2021-08-03,0.5980034997199228
2021-08-04,0.5951929614626215
2021-08-05,0.5378394770572956
2021-08-06,0.5912597594388989
2021-08-06,0.5881628406708959
2021-08-07,
2021-08-08,0.6108879557947661
2021-08-09,0.4981675035854394
2021-08-10,
2021-08-10,0.6079028276783933
2021-08-11,0.6001442065229368
2021-08-12,0.6217921023504768
2021-08-13,0.5798256102946387
2021-08-14,0.5875343091574369
2021-08-14,
2021-08-15,0.6974870219869067
2021-08-16,0.4387138679265643
2021-08-17,
2021-08-18,0.549092210773008
2021-08-18,0.5815463820500812
2021-08-19,0.6238443256604912
2021-08-20,0.45518081178893327
2021-08-21,0.5567382811126954
2021-08-22,0.5405346168168363
2021-08-22,0.6211678466460633
2021-08-23,0.574377505492648
2021-08-24,
2021-08-25,0.5759444422363006
2021-08-26,0.5234301213319893
2021-08-26,0.5905358640710632
2021-08-27,0.6135354022028762
2021-08-28,
2021-08-29,0.5900087743317722
2021-08-30,0.5789823918805362
2021-08-31,0.6038863856710285
2021-09-01,0.5855379655644388
2021-09-02,0.5577375185538115
2021-09-02,0.6197504645964536
2021-09-03,
2021-09-04,0.5294928837617513
2021-09-05,0.460397652980023
2021-09-06,0.5387939137703627
2021-09-06,0.41787008056549246
2021-09-07,0.5504999756887073
2021-09-08,0.6074923778211531
2021-09-09,0.48261938820178507
2021-09-10,0.576471898126928
2021-09-10,
2021-09-11,0.6139770509409573
2021-09-12,0.4970279391299437
2021-09-13,
2021-09-14,0.5801645666971625
2021-09-14,0.5425527299246071
2021-09-15,0.5918814733390344
2021-09-16,0.5763876273406762
2021-09-17,0.6281198834955495
2021-09-18,0.6241798560429856
2021-09-18,0.6184136436202037
2021-09-19,0.5172367789622603
2021-09-20,
2021-09-21,0.5767760076152781
2021-09-23,0.47588086224157644
2021-09-24,0.6056076685637577
2021-09-25,0.6070205326063893
2021-09-26,0.5763574610617116
2021-09-27,0.5328717144981345
2021-09-28,0.5151203869196207
2021-09-29,0.6258201952291883
2021-09-29,0.4594327977401768
2021-09-30,
2021-10-01,0.6340944000037366
2021-10-02,0.47736303191239743
2021-10-03,
2021-10-03,0.6064739402246258
2021-10-04,0.570775034607755
2021-10-05,0.5371982809408682
2021-10-06,0.39932158496558534
2021-10-07,0.5665970958611991
2021-10-07,
2021-10-08,0.5246533382864992
2021-10-09,0.40959582708583414
2021-10-10,
2021-10-11,0.5000878194699745
2021-10-14,0.48624172603135934
2021-10-15,0.4760888191802739
2021-10-19,
2021-10-19,0.5513232444853836
2021-10-20,0.5941937313376369
2021-10-23,0.4077838247724786
2021-10-24,0.5297387186634788
2021-10-25,
2021-10-26,0.421883008515252
2021-10-28,
2021-10-29,0.5191923368682267
2021-10-30,0.5831688522128413
2021-10-30,
2021-10-31,0.6125823387845211
2021-11-01,0.5206687772913056
2021-11-02,0.42648648685331836
2021-11-03,0.5432830942902783
2021-11-03,
2021-11-04,0.5695294946514964
2021-11-05,0.4082614783928407
2021-11-06,
2021-11-07,0.4810801526022894
2021-11-07,0.5276072411514938
2021-11-08,0.5665419594711744
2021-11-09,0.4135193168423991
2021-11-10,0.5685366619356333
2021-11-11,0.4854636902159462
2021-11-11,0.4848079772919379
2021-11-12,0.5375493248579644
2021-11-13,
2021-11-14,0.5524668512357016
2021-11-15,0.47519495821353275
2021-11-15,0.449351410447764
2021-11-16,0.5018457287994619
2021-11-17,
2021-11-18,0.5359711629376925
2021-11-19,0.43162987016210147
2021-11-20,0.49916894435960457
2021-11-21,0.4650439293524931
2021-11-22,0.53719529250907
2021-11-22,0.43550938763183505
2021-11-23,
2021-11-24,0.4899730885118895
2021-11-25,0.42940087742263333
2021-11-26,0.49937134864110355
2021-11-26,
2021-11-27,0.5446901505690173
2021-11-28,0.4606659625317889
2021-11-29,0.4395284383458248
2021-11-30,0.46663167456675586
2021-11-30,
2021-12-01,0.5239268533529982
2021-12-02,0.42184113721197214
2021-12-03,
2021-12-04,0.5537130657460375
2021-12-04,0.45082736545558943
2021-12-05,0.551845770549134
2021-12-06,0.45098992304138624
2021-12-07,0.5065257737766435
2021-12-08,0.45284039714491536
2021-12-08,0.42535383527914106
2021-12-09,0.4947307646293959
2021-12-10,
2021-12-11,0.5202239209062964
2021-12-12,0.45056875073821206
2021-12-12,0.4223089268345992
2021-12-13,0.4808803154180189
2021-12-14,
2021-12-15,0.5086799889793534
2021-12-16,0.4114032371139615
2021-12-17,0.474474159460854
2021-12-18,0.44195404242219916
2021-12-19,0.42014505325842066
2021-12-19,0.5007416418945974
2021-12-20,
2021-12-21,0.45761960337266105
2021-12-22,0.4223244678357507
2021-12-23,0.48437186884327205
2021-12-23,
2021-12-24,0.5183686154038327
2021-12-25,0.44678466393949967
2021-12-26,0.408527968026235
2021-12-27,0.4843889663184734
2021-12-27,
2021-12-28,0.5878291030673868
2021-12-29,0.512251975468798
2021-12-30,
