,Suspended Matter
2020-06-18,0.5462186415608252
2020-06-19,0.6129757444121076
2020-06-20,0.5104820279558977
2020-06-21,0.6158487807594942
2020-06-22,0.6207631233226639
2020-06-23,0.591654285163592
2020-06-23,0.6270303900253553
2020-06-24,
2020-06-25,0.5616585877408549
2020-06-26,0.6116486285693042
2020-06-27,
2020-06-27,0.5644009229756392
2020-06-28,0.6011342747711147
2020-06-30,0.5847651946000592
2020-07-01,0.6265669547681069
2020-07-01,0.6221444520536455
2020-07-02,0.6027881953695174
2020-07-04,0.6111700812928811
2020-07-05,0.5637913428698866
2020-07-05,0.613315405243527
2020-07-06,0.6247882820643227
2020-07-07,0.6102002099127455
2020-07-08,0.6153080221149179
2020-07-09,0.6213997954414814
2020-07-10,0.6263779941796928
2020-07-11,0.5213432462606473
